Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
26783326,1,26783343,"",2014-11-06T15:36:13.400,"",32,32098,"",1224076,"","","","",2019-05-18T15:30:41.650,"How to make a set of lists",<python>,4,0,6,"",""
43934304,1,43934358,"",2017-05-12T09:36:03.530,"",32,153110,"",4999614,"","","","",2018-02-02T12:06:21.550,"How to test a variable is null in python",<python>,3,2,3,2017-05-12T09:39:23.033,""
44689546,1,44690120,"",2017-06-22T03:17:16.580,"",32,43275,"",7872185,"","","","",2019-11-21T17:39:48.083,"How to print out a dictionary nicely in Python?",<python>,6,3,6,"",""
677656,1,677685,"",2009-03-24T14:31:43.907,"",31,22654,"",50173,"Janis Veinbergs",12855,SilentGhost,2009-03-24T14:35:58.090,2009-03-24T17:25:05.453,"How to extract from a list of objects a list of specific attribute?",<python>,4,0,7,"",""
1735434,1,"","",2009-11-14T20:06:05.860,"",31,11501,"",123776,"",-1,"",2017-05-23T10:29:35.247,2009-11-15T03:30:28.687,"Class-level read-only properties in Python",<python>,3,5,19,"",2009-11-15T03:30:28.687
1740726,1,1740759,"",2009-11-16T08:00:19.003,"",31,47927,"",211858,"",674039,"",2018-01-25T20:24:00.710,2019-10-25T00:16:39.493,"Turn string into operator",<python>,9,1,7,"",""
1953194,1,1953238,"",2009-12-23T14:44:12.070,"",31,34652,"",237646,"",45433,"",2009-12-23T15:02:30.653,2009-12-23T15:05:22.300,"permutations of two lists in python",<python>,5,2,13,"",""
2779453,1,"","",2010-05-06T08:04:18.020,"",31,31114,"",334161,"","","","",2012-09-23T18:44:49.690,"Python: Strip everything but spaces and alphanumeric",<python>,4,3,6,"",""
3947313,1,3947323,"",2010-10-16T01:46:42.280,"",31,51033,"",39677,"",16784,"",2011-12-24T19:55:20.967,2013-01-20T17:22:32.583,"Python script to loop through all files in directory, delete any that are less than 200 kB in size",<python>,4,0,12,"",""
4041624,1,4041688,"",2010-10-28T09:46:31.310,"",31,8168,"",399744,"",1709587,"",2016-01-10T21:39:39.933,2016-01-10T21:44:15.110,"Can I use a class attribute as a default value for an instance method?",<python>,2,1,6,"",""
4303492,1,4306777,"",2010-11-29T12:00:44.180,"",31,27705,"",158663,"",2666859,"",2016-08-04T11:52:24.363,2018-06-08T15:09:19.680,"How can I simplify this conversion from underscore to camelcase in Python?",<python>,15,4,9,"",""
6305061,1,6305083,"",2011-06-10T10:25:03.817,"",31,85563,"",762174,"",1222951,"",2018-10-03T07:58:49.257,2018-10-03T07:58:49.257,"Get an object attribute",<python>,4,2,4,2018-10-03T08:10:14.593,""
6581190,1,6581475,"",2011-07-05T10:25:50.333,"",31,15821,"",320475,"","","","",2015-11-18T10:21:39.087,"Check if one of variables is set to None",<python>,3,5,3,"",""
7472839,1,7472878,"",2011-09-19T14:52:25.420,"",31,83292,"",942746,"","","","",2019-03-19T04:49:33.140,"Python readline() from a string?",<python>,5,0,13,"",""
7872611,1,7872670,"",2011-10-24T07:50:01.027,"",31,28309,"",841766,"","","","",2015-10-26T17:51:58.177,"In Python, what is the difference between pass and return",<python>,6,1,12,"",""
8784396,1,8784436,"",2012-01-09T05:48:28.203,"",31,38059,"",902885,"",355230,"",2018-11-04T00:37:12.347,2018-11-04T00:37:12.347,"How to delete the words between two delimiters?",<python>,5,5,9,"",""
9002275,1,13193026,"",2012-01-25T11:54:20.113,"",31,33120,"",386465,"",450917,"",2018-08-12T20:29:23.890,2019-09-09T18:22:33.753,"How to build a single python file from multiple scripts?",<python>,8,2,7,"",""
10103551,1,10103704,"",2012-04-11T09:48:36.613,"",31,14253,"",15721,"","","","",2015-05-05T23:25:23.620,"passing data to subprocess.check_output",<python>,3,3,4,"",""
10440792,1,10440825,"",2012-05-03T23:33:35.477,"",31,4166,"",913071,"","",user166390,2012-05-03T23:42:01.400,2014-01-03T17:19:23.833,"Why does ""[] == False"" evaluate to False when ""if not []"" succeeds?",<python>,4,1,4,"",""
10647729,1,10648065,"",2012-05-18T06:25:11.550,"",31,45162,"",1206051,"",-1,"",2017-05-23T12:34:19.983,2018-03-09T19:54:00.137,"Python -- import the package in a module that is inside the same package",<python>,3,1,5,"",""
11385576,1,11385592,"",2012-07-08T18:29:37.237,"",31,17294,"",388025,"",-1,"",2017-05-23T12:34:21.327,2019-03-21T11:23:02.047,"Where do I find the python standard library code?",<python>,4,2,4,"",""
11487049,1,11487104,"",2012-07-14T20:09:44.790,"",31,391987,"",1526075,"","","","",2019-10-06T08:41:23.300,"Python: list of lists",<python>,8,2,10,"",""
13594507,1,13594564,"",2012-11-27T22:42:22.327,"",31,110806,"",1855428,"","","","",2013-09-19T20:36:37.770,"What does it mean to have an index to scalar variable error? python",<python>,2,1,3,"",""
14831830,1,14831861,"",2013-02-12T11:47:02.913,"",31,29921,"",1979793,"","","","",2013-02-12T11:56:01.827,"Convert a list of tuples to a list of lists",<python>,2,0,8,"",""
15085118,1,15085170,"",2013-02-26T09:09:15.513,"",31,11057,"",1724926,"","","","",2013-02-26T10:42:24.720,"PrettyPrint python into a string, and not stdout",<python>,3,4,4,"",""
17735520,1,17735716,"",2013-07-18T23:11:09.093,"",31,9892,"",1056795,"",464744,"",2013-07-18T23:24:28.093,2017-05-05T11:18:36.963,"Determine if given class attribute is a property or not, Python object",<python>,2,0,7,"",""
18212574,1,18212634,"",2013-08-13T14:59:49.350,"",31,139293,"",168738,"",400617,"",2015-08-09T16:35:19.560,2015-08-09T16:35:19.560,"Why does checking a variable against multiple values with `OR` only check the first value?",<python>,4,0,9,2013-08-13T15:09:23.480,""
19632728,1,"","",2013-10-28T10:47:46.330,"",31,96280,"",2927412,"",2306173,"",2019-10-21T21:05:05.640,2019-10-21T21:05:05.640,"How do I get a python program to do nothing?",<python>,4,1,9,"",""
22351254,1,"","",2014-03-12T12:16:05.573,"",31,80625,"",3410572,"",27678,"",2014-03-15T22:30:56.097,2019-02-25T20:18:44.360,"Python Script to convert Image into Byte array",<python>,4,3,7,"",""
23663231,1,23663453,"",2014-05-14T19:14:43.660,"",31,6233,"",980833,"",-1,"",2017-05-23T12:32:10.800,2015-01-06T18:44:31.877,"Does enumerate() produce a generator object?",<python>,5,4,2,"",""
31037609,1,31037917,"",2015-06-24T21:42:18.973,"",31,1834,"",1322962,"",14122,"",2015-06-24T22:06:25.890,2015-06-25T09:30:11.470,"Why is ""1.real"" a syntax error but ""1 .real"" valid in Python?",<python>,3,11,3,"",""
33876657,1,"","",2015-11-23T17:09:20.880,"",31,58167,"",2259300,"","","","",2019-10-22T10:52:02.890,"How to install Python (any version) in Windows when you've no admin priviledges?",<python>,6,2,11,"",""
323515,1,"","",2008-11-27T11:28:25.047,"",30,51369,"","",UcanDoIt,881229,"Pat Notz",2016-11-23T18:47:57.663,2016-11-23T18:47:57.663,"How to get the name of an open file?",<python>,3,1,5,"",""
339537,1,339842,"",2008-12-04T03:39:07.783,"",30,95166,"",6225,pythonquick,1478537,"",2018-04-18T14:08:40.067,2018-04-18T14:08:40.067,"End-line characters from lines read from text file, using Python",<python>,6,0,15,"",""
932818,1,29522250,"",2009-05-31T20:44:07.567,"",30,21772,"",84196,"",8554766,"",2019-04-10T04:15:52.387,2019-04-10T04:15:52.387,"How to retrieve a variable's name in python at runtime?",<python>,8,4,4,"",""
1046628,1,1046837,"",2009-06-25T23:03:09.003,"",30,65389,"",2183,"","","","",2018-01-29T00:35:07.053,"Importing Python modules from different working directory",<python>,7,3,10,"",""
1062096,1,1062124,"",2009-06-30T06:52:12.163,"",30,14540,"",6946,"",1442342,"",2014-11-05T09:27:55.100,2014-11-05T09:27:55.100,"Python NotImplemented constant",<python>,3,2,3,"",""
1223289,1,1223303,"",2009-08-03T16:30:43.187,"",30,25862,"",17916,"",281545,"",2014-04-05T12:59:54.927,2014-04-05T12:59:54.927,"How to write native newline character to a file descriptor in Python?",<python>,2,2,7,"",""
1394956,1,1394994,"",2009-09-08T16:32:27.990,"",30,30140,"",3233,"","","","",2018-08-16T18:47:21.467,"How to do ""hit any key"" in python?",<python>,6,3,7,"",""
1964934,1,1964949,"",2009-12-27T01:49:02.623,"",30,55031,"",234322,"",402884,"",2016-01-13T05:10:16.470,2019-02-22T15:32:09.483,"What does __contains__ do, what can call __contains__ function",<python>,5,0,12,"",""
2324208,1,2324217,"",2010-02-24T06:51:54.280,"",30,9206,"",280100,"",561309,"",2011-08-29T14:57:39.027,2011-08-29T14:57:39.027,"Is there any difference between cpython and python",<python>,2,0,7,2018-05-08T08:57:03.277,""
2400635,1,2400954,"",2010-03-08T10:33:19.280,"",30,49944,"",165495,"","","","",2015-08-18T10:45:48.347,"Comprehensive guide to Operator Overloading in Python",<python>,2,1,13,2015-02-07T16:49:37.580,""
2428557,1,2428876,"",2010-03-11T20:50:42.020,"",30,19269,"",73398,"","","","",2014-08-16T20:11:06.337,"Concise way to getattr() and use it if not None in Python",<python>,6,2,6,"",""
2493404,1,2493434,"",2010-03-22T15:21:27.603,"",30,139380,"",234482,"",12855,"",2010-03-22T15:56:02.497,2017-05-30T07:23:22.587,"complex if statement in python",<python>,7,1,3,"",""
2534480,1,2534513,"",2010-03-28T20:43:27.800,"",30,30754,"",216605,"","","","",2017-06-10T01:17:24.323,"Proper way to reload a python module from the console",<python>,6,0,6,"",""
2961983,1,2961997,"",2010-06-02T22:08:06.380,"",30,58871,"",356922,"",5528593,"",2016-02-06T15:55:35.487,2019-02-07T07:25:43.787,"Convert multi-dimensional list to a 1D list in Python",<python>,7,4,10,"",""
3471999,1,3472069,"",2010-08-12T21:01:45.430,"",30,40409,"",390785,"",61974,"",2010-08-12T21:20:54.000,2017-11-16T08:20:05.733,"How do I merge two lists into a single list?",<python>,8,1,6,"",""
3878479,1,3878510,"",2010-10-07T03:33:51.023,"",30,24786,"",468663,"",895245,user966588,2016-06-04T22:47:19.800,2016-06-04T22:47:19.800,"Why are main runnable Python scripts not compiled to pyc files like modules?",<python>,2,0,16,"",""
4992400,1,"","",2011-02-14T12:59:11.493,"",30,33502,"",476983,"",243392,"",2019-07-20T10:27:28.770,2019-07-20T10:27:28.770,"running several system commands in parallel in Python",<python>,7,9,24,"",""
5362771,1,7548190,"",2011-03-19T14:43:34.620,"",30,22000,"",308581,"",355230,"",2018-10-07T01:10:41.043,2018-10-31T09:33:03.303,"How to load a module from code in a string?",<python>,6,4,11,"",""
6227590,1,6227623,"",2011-06-03T13:18:33.023,"",30,26483,"","",user735977,355230,"",2016-01-06T10:12:24.643,2018-05-22T22:00:13.813,"Finding the user's ""My Documents"" path",<python>,3,0,7,"",""
6754102,1,"","",2011-07-19T21:01:58.193,"",30,123459,"",848798,"",99989,"",2015-09-01T02:12:28.297,2019-09-10T05:35:10.027,"TypeError : Unhashable type",<python>,6,0,8,"",""
6787233,1,6787259,"",2011-07-22T08:10:00.863,"",30,107654,"",850019,"",442945,"",2017-02-03T01:06:01.483,2017-11-20T17:31:47.750,"Python, how to read bytes from file and save it?",<python>,4,0,8,2012-06-22T11:49:50.487,""
7134984,1,7135009,"",2011-08-20T22:03:57.963,"",30,11799,"",165876,"",-1,"",2017-05-23T11:46:19.690,2011-08-21T00:48:35.777,"Why does 1 == True but 2 != True in Python?",<python>,8,8,6,2011-08-21T05:38:26.907,""
7803121,1,7810917,"",2011-10-18T06:11:39.407,"",30,18264,"",95876,"",95876,"",2011-10-18T06:19:24.120,2018-11-22T06:04:25.503,"In Python, heapq.heapify doesn't take cmp or key functions as arguments like sorted does",<python>,4,1,2,"",""
11387752,1,11387763,"",2012-07-09T00:09:18.200,"",30,58057,"",869912,"","","","",2018-04-03T05:31:19.000,"Am I safe mixing types in a Python list?",<python>,4,2,3,"",""
11604699,1,11604709,"",2012-07-22T23:05:08.960,"",30,26642,"",640558,"","","","",2019-08-03T22:08:32.250,"Is there a way to do more work after a return statement?",<python>,7,1,13,"",""
11979683,1,11979709,"",2012-08-16T01:53:18.187,"",30,9023,"",559935,"",559935,"",2012-08-16T02:20:55.273,2019-10-28T01:21:25.020,"Why Python built in ""all"" function returns True for empty iterables?",<python>,6,4,9,"",""
14920384,1,14920854,"",2013-02-17T11:03:27.277,"",30,56901,"",2003513,"",1149495,"",2013-02-18T19:55:14.217,2014-03-03T13:31:53.947,"Stop code after time period",<python>,2,6,7,2013-02-18T01:12:48.193,""
18718709,1,18718768,"",2013-09-10T12:14:22.427,"",30,66082,"",2578666,"","","","",2013-09-10T12:22:10.417,"Using struct pack in python",<python>,1,1,10,"",""
21916888,1,21916982,"",2014-02-20T18:50:15.413,"",30,81197,"",1024973,"","","","",2019-07-17T08:03:36.713,"Can't concat bytes to str",<python>,3,1,6,"",""
22571259,1,22571385,"",2014-03-21T23:25:00.623,"",30,44318,"",218183,"",2359271,"",2015-09-11T22:13:21.510,2015-09-11T22:13:21.510,"Split a string into N equal parts?",<python>,6,1,4,2015-12-06T12:23:18.613,""
26443308,1,26443334,"",2014-10-18T18:48:21.240,"",30,38714,"",1281736,"","","","",2014-10-18T18:51:08.390,"Find last occurrence of character in string Python",<python>,1,0,6,2014-10-18T18:53:38.140,""
27863832,1,"","",2015-01-09T15:25:52.373,"",30,33676,"",2662330,"","","","",2018-08-06T07:16:27.083,"Calling Python 2 script from Python 3",<python>,6,11,15,"",""
36384447,1,"","",2016-04-03T10:42:38.383,"",30,104177,"",6151647,"",6805800,"",2017-05-14T00:07:08.323,2019-02-19T15:39:32.093,"How to install sklearn?",<python>,3,3,2,2016-04-03T17:11:41.103,""
42237072,1,42237193,"",2017-02-14T22:01:29.857,"",30,29403,"",1016065,"",1016065,"",2019-10-19T20:35:32.277,2019-11-13T22:34:46.767,"List dependencies in Python",<python>,5,0,12,"",""
471546,1,471561,"",2009-01-23T01:36:42.417,"",29,7418,"",5304,toby,"","","",2019-02-28T01:31:59.430,"Any way to override the and operator in Python?",<python>,4,0,2,"",""
3400525,1,3400652,"",2010-08-03T20:28:55.173,"",29,82458,"",394155,"","","","",2019-03-23T18:55:26.080,"Global Variable from a different file Python",<python>,7,2,12,"",""
3788897,1,3788973,"",2010-09-24T16:05:08.663,"",29,17185,"",157519,"","","","",2019-11-10T20:12:35.977,"How to parse BaseHTTPRequestHandler.path",<python>,5,1,4,"",""
6444576,1,6444617,"",2011-06-22T18:18:46.550,"",29,22940,"",300781,"",100297,"",2014-05-12T16:00:48.580,2018-01-30T16:59:37.527,"Python method name with double-underscore is overridden?",<python>,2,0,5,"",""
7090758,1,7090833,"",2011-08-17T09:42:00.037,"",29,17524,"",220129,"","","","",2011-08-17T11:21:58.793,"python remove duplicate dictionaries from a list",<python>,2,2,8,2016-06-10T15:22:30.070,""
7742752,1,7742808,"",2011-10-12T15:42:53.247,"",29,25425,"",4068,"","","","",2011-10-12T16:33:05.167,"Sorting a dictionary by value then by key",<python>,3,0,14,2016-04-21T21:09:37.610,""
8058793,1,"","",2011-11-09T00:04:44.443,"",29,27841,"",105886,"",105886,"",2011-11-09T00:17:51.570,2019-10-11T03:26:06.847,"Single Line Python Webserver",<python>,2,1,8,"",""
11329917,1,11329970,"",2012-07-04T13:19:22.920,"",29,58406,"",1099682,"","","","",2019-10-23T08:55:56.200,"Restart python-script from within itself",<python>,9,2,12,"",""
12986996,1,12987032,"",2012-10-20T09:16:28.060,"",29,31856,"",1708058,"","","","",2018-08-31T21:46:06.893,"Conditional for in Python",<python>,5,0,4,"",""
13223737,1,13223867,"",2012-11-04T22:46:02.957,"",29,150012,"",1760057,"",10323798,"",2019-06-20T05:54:11.277,2019-06-20T05:54:11.277,"How to read a file in other directory in python",<python>,8,2,9,"",""
14198821,1,14198883,"",2013-01-07T15:24:46.823,"",29,115471,"",1926555,"",2208112,"",2017-08-10T23:57:53.880,2017-08-10T23:57:53.880,"Python error when trying to access list by index - ""List indices must be integers, not str""",<python>,4,0,3,"",""
16642145,1,16642153,"",2013-05-20T03:30:49.520,"",29,27931,"",1465149,"","","","",2019-02-28T14:31:08.300,"How to dynamically call methods within a class using method-name assignment to a variable",<python>,2,5,3,2013-05-20T06:00:56.007,""
17183259,1,17183278,"",2013-06-19T05:07:38.020,"",29,54811,"",392233,"","","","",2019-01-17T08:10:16.393,"Python repeat string",<python>,6,2,3,"",""
21716940,1,"","",2014-02-12T01:41:04.523,"",29,37934,"",3050527,"","","","",2019-08-24T05:39:08.957,"is there a way to track the number of times a function is called?",<python>,10,6,8,"",""
22335171,1,22335232,"",2014-03-11T19:49:57.260,"",29,3372,"",1228896,"",1228896,"",2014-03-11T22:03:18.373,2014-03-11T22:03:18.373,"In Python, why can a lambda expression refer to the variable being defined but not a list?",<python>,4,2,3,"",""
29092970,1,"","",2015-03-17T06:52:03.207,"",29,36413,"",3872524,"",446792,"",2017-08-26T13:54:40.800,2019-05-31T00:16:57.707,"ImportError: cannot import name 'webdriver'",<python>,5,0,4,"",""
30083949,1,"","",2015-05-06T17:43:11.943,"",29,9515,"",4871768,"",2867928,"",2015-05-06T17:43:58.920,2015-08-13T09:20:43.683,"How to join list in Python but make the last separator different?",<python>,6,0,1,"",""
31845482,1,31845501,"",2015-08-06T01:41:26.260,"",29,75775,"",4417613,"",1009479,"",2015-08-06T01:44:23.493,2019-10-16T21:24:09.980,"Iterating through a string word by word",<python>,4,1,12,"",""
34749943,1,34749985,"",2016-01-12T17:19:11.210,"",29,5314,"",942746,"","","","",2017-08-26T21:42:57.773,"Python with...as for custom context manager",<python>,3,0,"","",""
70577,1,70616,"",2008-09-16T09:08:47.377,"",28,60244,"",11372,Sreenath,1288,Sreenath,2012-03-08T13:47:52.523,2012-03-08T13:48:10.493,"Best online resource to learn Python?",<python>,21,0,134,2011-06-28T12:21:03.577,""
1023038,1,1023269,"",2009-06-21T02:27:19.243,"",28,26209,"",60075,"","","","",2019-10-01T11:37:07.423,"Change process priority in Python, cross-platform",<python>,3,0,19,"",""
1176441,1,"","",2009-07-24T08:40:31.310,"",28,37661,"","",Alice,12855,"",2009-07-24T09:07:38.620,2019-03-06T09:06:23.023,"How to filter files (with known type) from os.walk?",<python>,10,0,7,"",""
2055557,1,2083834,"",2010-01-13T09:21:00.193,"",28,9647,"",206855,"",206855,"",2010-01-13T13:22:24.790,2010-01-30T11:01:05.273,"python optimized mode",<python>,4,1,12,"",""
2153295,1,2154790,"",2010-01-28T08:59:13.403,"",28,18243,"",259275,"",1204332,"",2017-03-25T17:31:52.907,2019-04-22T10:31:33.680,"Python object conversion",<python>,3,4,10,"",""
2783969,1,2784205,"",2010-05-06T19:49:12.170,"",28,89631,"",239375,"",4279,"",2010-05-07T15:16:00.897,2010-05-07T15:16:00.897,"Compare string with all values in array",<python>,4,2,5,"",""
3242314,1,3242325,"",2010-07-13T23:24:26.497,"",28,77811,"",1212392,"",1021920,"",2018-08-13T05:50:09.653,2018-08-13T05:50:09.653,"In Python, how does a for loop with `range` work?",<python>,6,1,2,"",""
4412476,1,4412938,"",2010-12-10T19:20:55.480,"",28,74622,"",538268,"","","","",2018-01-02T08:36:29.433,"How do I create a web interface to a simple python script?",<python>,8,2,14,"",""
4688859,1,4688885,"",2011-01-14T07:32:00.570,"",28,71917,"",450278,"",1364752,"",2014-07-23T22:06:37.893,2019-05-22T14:30:04.653,"Stack data structure in python",<python>,7,0,7,"",""
5568646,1,5568681,"",2011-04-06T15:08:57.820,"",28,57234,"",15908,"",6862601,"",2017-10-24T05:34:00.090,2017-10-24T05:34:00.090,"usleep in Python",<python>,7,0,6,"",""
6391694,1,"","",2011-06-17T20:52:51.423,"",28,29555,"",773856,"",10388629,"",2019-05-25T17:54:26.400,2019-05-25T17:54:26.400,"How to check if a variable's type is primitive?",<python>,7,7,4,"",""
6901436,1,"","",2011-08-01T16:25:06.917,"",28,362899,"",873081,"","","","",2019-04-18T03:24:50.380,"Python ""expected an indented block""",<python>,8,1,5,"",""
7546285,1,7546307,"",2011-09-25T14:54:09.727,"",28,11329,"",928703,"",-1,"",2017-05-23T11:54:37.807,2011-09-25T17:43:49.260,"Creating lambda inside a loop",<python>,3,2,8,2011-09-25T17:39:46.130,""
8357098,1,8357518,"",2011-12-02T13:33:25.727,"",28,11764,"",31610,"","","","",2017-03-02T21:34:47.117,"How can I check if a URL is absolute using Python?",<python>,4,0,1,"",""
8583615,1,8583628,"",2011-12-21T00:09:42.473,"",28,97518,"",1006198,"",-1,"",2017-05-23T11:47:18.000,2017-10-27T10:49:08.520,"How to check if a line has one of the strings in a list?",<python>,3,1,10,2012-10-01T00:17:10.580,""
9920677,1,9920797,"",2012-03-29T07:14:53.890,"",28,10210,"",91757,"",91757,"",2012-03-29T08:54:13.287,2012-03-30T11:55:18.253,"How should I expose read-only fields from Python classes?",<python>,5,4,7,"",""
10795973,1,10796073,"",2012-05-29T08:56:22.267,"",28,56637,"",304974,"","","","",2019-10-02T13:06:27.697,"Python dictionary search values for keys using regular expression",<python>,3,1,9,"",""
10919664,1,10919690,"",2012-06-06T18:04:42.693,"",28,30275,"",902885,"",1209279,"",2012-06-06T18:10:28.207,2018-07-18T20:53:38.007,"averaging list of lists python",<python>,4,0,7,"",""
10935127,1,10935674,"",2012-06-07T15:38:44.523,"",28,16447,"",7918,"",636,"",2012-06-07T15:42:50.900,2017-03-25T05:47:41.833,"Way to access resource files in python",<python>,3,0,5,"",""
12198468,1,12198497,"",2012-08-30T13:51:28.707,"",28,24381,"",1507156,"",789649,"",2012-08-30T13:51:54.817,2015-01-09T20:23:47.920,"Python : How to remove duplicate lists in a list of list?",<python>,2,0,12,2019-02-13T05:43:54.457,""
12417498,1,12417671,"",2012-09-14T02:51:30.913,"",28,41763,"",1544915,"","","","",2015-05-04T09:47:38.910,"how to release used memory immediately in python list?",<python>,4,1,14,"",""
13248020,1,13248062,"",2012-11-06T09:25:43.063,"",28,74022,"",1276501,"",-1,"",2017-05-23T12:34:40.763,2013-04-28T13:11:08.023,"What's the difference between 'r+' and 'a+' when open file in python?",<python>,3,1,9,2012-11-06T10:10:41.157,""
15158599,1,15158637,"",2013-03-01T13:11:10.193,"",28,31488,"",1522454,"",880772,"",2015-12-08T18:53:08.320,2019-08-12T00:13:41.763,"Removing entries from a dictionary based on values",<python>,4,1,6,"",""
15456158,1,15456218,"",2013-03-17T00:00:33.510,"",28,10250,"",1470199,"",830012,"",2013-03-17T00:01:11.293,2013-03-17T00:24:34.023,"python dict.update vs. subscript to add a single key/value pair",<python>,3,7,7,2013-03-17T00:27:50.077,""
15535205,1,15535246,"",2013-03-20T21:35:55.537,"",28,63942,"",856044,"",181337,"",2013-03-20T21:39:43.397,2019-11-24T14:17:31.853,"What does [:-1] mean/do in python?",<python>,4,2,7,2013-03-21T00:55:35.273,""
18486469,1,18486534,"",2013-08-28T11:21:43.997,"",28,62440,"","",user966588,"",user966588,2013-08-28T11:37:04.200,2018-07-28T17:44:17.410,"how to print contents of PYTHONPATH",<python>,2,6,4,"",""
19807134,1,19807536,"",2013-11-06T08:25:51.550,"",28,13985,"",2162550,"",895245,"",2018-08-27T07:45:38.450,2018-08-27T07:45:38.450,"Does Python always raise an exception if you do Ctrl+C when a subprocess is executing?",<python>,2,1,4,"",""
26446758,1,26446766,"",2014-10-19T02:42:21.950,"",28,36323,"",2217267,"",100297,"",2014-10-19T12:30:42.987,2014-10-19T12:30:42.987,"Python format Integer into fixed length strings",<python>,1,0,7,2014-10-19T02:45:54.510,""
27144872,1,27144933,"",2014-11-26T08:57:17.217,"",28,9993,"",685984,"","","","",2014-11-26T09:02:15.483,"When does code in __init__.py get run?",<python>,1,3,8,"",""
295058,1,295064,"",2008-11-17T07:32:09.987,"",27,55838,"",2220518,"Mohit Ranka",63550,Owen,2015-01-14T19:34:26.680,2015-01-14T19:46:38.440,"Convert a string to preexisting variable names",<python>,4,0,19,"",""
763971,1,763975,"",2009-04-18T19:06:00.090,"",27,20507,"",5309,"",-1,"",2017-05-23T11:53:52.040,2009-04-19T03:35:50.330,"Determine if a function is available in a Python module",<python>,3,0,8,"",""
843751,1,"","",2009-05-09T17:59:10.173,"",27,5549,"",104137,"",12855,"",2009-05-09T18:09:06.810,2015-02-23T14:29:53.283,"list.append or list +=?",<python>,8,0,3,"",""
2280334,1,2284238,"",2010-02-17T11:56:18.667,"",27,15068,"",119081,"",119081,"",2010-02-17T12:04:11.957,2019-11-25T22:24:48.493,"Shortest way of creating an object with arbitrary attributes in Python?",<python>,11,2,7,"",""
2462566,1,2462583,"",2010-03-17T13:32:45.030,"",27,152394,"",171546,"",2666859,"",2016-08-04T11:45:11.360,2019-07-20T14:32:13.337,"Python: 'break' outside loop",<python>,5,2,12,"",""
3108042,1,3108076,"",2010-06-24T07:45:40.130,"",27,41703,"",27186,"",12855,"",2010-06-24T08:44:33.290,2017-08-03T09:38:01.927,"Get max key in dictionary",<python>,6,0,1,"",""
3227552,1,3227612,"",2010-07-12T10:11:57.977,"",27,6577,"",32001,"","","","",2015-10-01T18:49:26.520,"What is the Pythonic Way of Differentiating Between a String and a List?",<python>,6,2,7,"",""
4146009,1,4146052,"",2010-11-10T15:26:02.677,"",27,20301,"",267831,"","","","",2018-11-29T10:53:02.317,"Python: get list indexes using regular expression?",<python>,3,2,8,"",""
4153881,1,4153901,"",2010-11-11T11:24:18.017,"",27,10737,"",391648,"",225037,"",2013-06-05T14:46:31.933,2016-02-29T16:46:36.497,"Python and Server Load",<python>,2,0,0,"",""
4281612,1,"","",2010-11-25T23:52:02.487,"",27,135162,"",517330,"",-1,"",2017-05-23T12:17:20.353,2010-11-26T00:04:00.537,"Best Python IDE on Linux",<python>,2,1,1,2010-11-26T00:03:39.263,""
6521892,1,"","",2011-06-29T14:01:57.227,"",27,100458,"",813937,"",142162,"",2011-06-29T14:03:02.650,2011-06-29T14:35:29.407,"How to access a dictionary key value present inside a list?",<python>,4,1,8,"",""
7715594,1,7715670,"",2011-10-10T16:06:40.333,"",27,35438,"",391104,"",-1,"",2017-05-23T12:02:45.493,2019-08-17T14:04:35.310,"How to reset cursor to the beginning of the same line in Python",<python>,5,2,6,"",""
8329601,1,8329617,"",2011-11-30T16:42:16.243,"",27,71275,"",855763,"",100297,"",2015-02-01T03:26:39.950,2015-02-01T03:26:39.950,"Python : name 'math' is not defined Error?",<python>,3,1,2,"",""
9135936,1,9135989,"",2012-02-03T21:44:16.417,"",27,32835,"",835083,"",835083,"",2012-02-03T22:25:21.707,2019-03-27T19:49:11.533,"Want datetime in logfile name",<python>,6,7,5,"",""
9152431,1,9152486,"",2012-02-05T19:51:40.920,"",27,68172,"",835083,"","","","",2014-05-23T10:03:13.223,"Iterating over list of dictionaries",<python>,4,1,14,"",""
10003833,1,10003918,"",2012-04-04T01:31:28.597,"",27,16228,"",650640,"","","","",2012-04-04T01:49:26.990,"How does Python distinguish callback function which is a member of a class?",<python>,2,8,4,"",""
10459324,1,10459348,"",2012-05-05T06:04:04.970,"",27,70194,"",784530,"",2623995,"",2015-12-24T02:12:12.523,2018-09-18T12:38:09.063,"Concatenating Tuple",<python>,7,3,5,"",""
12934699,1,12934757,"",2012-10-17T12:49:38.713,"",27,77279,"",1323826,"",2666859,"",2016-08-04T11:54:14.027,2016-08-04T11:54:14.027,"Selecting fields from JSON output",<python>,2,1,11,"",""
13016129,1,13016200,"",2012-10-22T16:58:50.667,"",27,12804,"",442650,"","","","",2019-07-03T11:37:05.000,"Python - Flatten a dict of lists into unique values?",<python>,7,2,2,"",""
13329761,1,13329931,"",2012-11-11T08:50:28.943,"",27,41856,"",1707750,"",1454176,"",2016-02-19T22:47:57.067,2019-07-24T11:01:11.283,"No Module Named ServerSocket",<python>,3,6,1,"",""
